NetworkId,FullName,TotalPublications,TotalCitations,FirstYear,AuthorTopField,AuthorFieldDiversity,gender_only,intersectional,race_ethnicity,AuthorGender,AffiliationId,AffiliationName,org_id,carnegie_id,carnegie_doctoral_type,carnegie_msi,carnegie_hsi,carnegie_hbcu
119,daniel s weller,1,0.0,2019,computer science,0.3663500678426051,1,0,0,man,,,,,,,,
557,caitlin donahue wylie,1,0.0,2019,sociology,0.1878306878306878,2,0,0,woman,,,,,,,,
580,gertrude fraser,1,0.0,2019,medicine,0.4166666666666667,3,0,1,woman,,,,,,,,
926,catherine uffman,1,0.0,2019,sociology,0.0,1,0,0,woman,,,,,,,,
158,suzette caleo,1,6.0,2019,psychology,0.4743589743589743,8,0,0,woman,121820613.0,Louisiana State University,373313306.0,159391.0,R1,False,False,False
718,francesca manzi,1,6.0,2019,psychology,0.2857142857142857,3,0,0,woman,57206974.0,New York University,1244502711.0,193900.0,R1,False,False,False
302,asia friedman,1,10.0,2020,sociology,0.2735632183908046,2,0,4,woman,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False
514,sue giancola,1,0.0,2019,psychology,0.0,1,0,0,woman,,,,,,,,
673,tori c byington,1,1.0,2019,psychology,1.0,1,0,0,woman,,,,,,,,
150,jeralynn s cossman,1,3.0,2019,medicine,0.2792349726775956,3,1,6,unknown,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
188,elizabeth heitman,1,3.0,2019,medicine,0.2086984745212593,0,0,1,woman,867280407.0,University of Texas Southwestern Medical Center,715462718.0,228635.0,carnegie,False,False,False
706,trisha phillips,1,3.0,2019,psychology,0.1666666666666666,0,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
931,r kyle saunders,1,3.0,2019,psychology,0.0,0,0,0,unknown,103163165.0,Florida State University College of Arts and Sciences,1958822159.0,134097.0,R1,False,False,False
307,annemarie d ross,1,0.0,2019,psychology,0.1568627450980392,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
443,sara schley,1,0.0,2019,psychology,0.6137566137566137,2,0,1,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
525,deborah blizzard,1,0.0,2019,psychology,0.1,3,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
919,denise s kavin,1,0.0,2019,sociology,1.0,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
921,karen j beiter,1,0.0,2019,sociology,1.0,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False
75,chris francovich,1,0.0,2019,medicine,0.2523809523809524,0,0,0,man,,,,,,,,
107,joanne a smieja,1,0.0,2019,unknown,0.5380116959064327,0,0,0,woman,,,,,,,,
500,roberta e sabin,1,0.0,2019,computer science,0.5274725274725275,0,0,0,woman,,,,,,,,
641,graciela lacueva,1,0.0,2019,physics,0.2666666666666666,0,0,0,woman,,,,,,,,
333,cathleen mcgrath,1,0.0,2019,computer science,0.1699346405228758,0,0,0,woman,,,,,,,,
575,catherine cronin,1,0.0,2019,sociology,0.3733333333333333,1,0,0,woman,,,,,,,,
932,ji ying song,1,0.0,2019,sociology,0.0,0,0,0,woman,,,,,,,,
674,xiaohui zhong,1,0.0,2019,engineering,0.3,0,0,0,unknown,,,,,,,,
95,janice voltzow,1,0.0,2019,biology,0.509090909090909,0,0,0,woman,,,,,,,,
900,deidre wheaton,2,1.0,2019,sociology,1.0,1,3,0,woman,,,,,,,,
930,emily alicia affolter,1,0.0,2019,political science,0.0,0,0,0,woman,,,,,,,,
938,montana james,1,0.0,2019,political science,0.0,0,0,0,woman,,,,,,,,
941,julie carpenterhubin,1,0.0,2015,unknown,0.0,0,0,0,woman,,,,,,,,
945,jason sullivan,1,0.0,2015,sociology,0.0,0,0,0,man,,,,,,,,
948,amena oliver anderson,1,2.0,2017,sociology,0.0,1,0,0,man,,,,,,,,
907,allison mattheis,2,21.0,2019,sociology,0.1476190476190476,6,2,2,woman,27825529.0,"California State University, Los Angeles",3245209959.0,110592.0,carnegie,True,True,False
947,megan e murphy,1,7.0,2019,medicine,0.2857142857142857,1,1,0,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
11,judith k ockene,1,2.0,2019,medicine,0.8424027805101973,95,2,3,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False
72,lori pbert,1,2.0,2019,medicine,0.6363207547169811,2,0,1,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False
85,luanne e thorndyke,1,2.0,2019,medicine,0.2490118577075099,3,0,0,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False
173,deborah l plummer,1,2.0,2019,psychology,0.2857142857142857,1,0,0,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False
272,ivy k ho,1,2.0,2019,psychology,0.4047619047619047,4,2,4,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
366,rashelle b hayes,1,2.0,2019,medicine,0.5364705882352941,2,0,2,woman,184840846.0,Virginia Commonwealth University,2988816916.0,234030.0,R1,False,False,False
388,sybil l crawford,1,2.0,2019,medicine,0.8203726065206141,34,2,6,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False
539,sable a smith,1,2.0,2019,medicine,0.3333333333333333,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
567,nellie tran,1,2.0,2019,psychology,0.5,4,0,6,woman,26538001.0,San Diego State University,3013190093.0,122409.0,R2,True,True,False
737,paula rayman,1,2.0,2019,psychology,0.1666666666666666,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
476,julie chen,1,2.0,2019,unknown,0.5277777777777778,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
949,brita dean,1,2.0,2019,psychology,0.0,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
951,patricia frankin,1,2.0,2019,psychology,0.0,1,0,0,woman,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False
282,jyotsna vaid,1,0.0,2019,psychology,0.7536346396965866,4,1,1,woman,,,,,,,,
387,christine a stanley,1,0.0,2019,sociology,0.374390243902439,8,2,7,woman,,,,,,,,
920,becky petitt,1,0.0,2019,sociology,0.0,0,1,0,woman,,,,,,,,
953,advancenebraska evaluation team,1,0.0,2011,psychology,0.0,0,0,0,unknown,,,,,,,,
955,m holmes,1,0.0,2011,psychology,0.0,0,0,0,unknown,,,,,,,,
869,david e melnikoff,1,3.0,2019,psychology,0.638095238095238,1,0,1,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False
31,jennifer e mihalick,1,0.0,2019,unknown,0.2777777777777778,0,0,0,woman,,,,,,,,
15,erin winterrowd,1,0.0,2019,psychology,0.3725490196078431,1,0,0,woman,,,,,,,,
957,alexa jayne,1,0.0,2019,unknown,0.0,0,0,0,woman,,,,,,,,
958,ashley lyons,1,0.0,2019,engineering,0.0,0,0,0,woman,,,,,,,,
959,travis brace,1,0.0,2019,engineering,0.0,0,0,0,man,,,,,,,,
960,maame esi coleman,1,0.0,2019,engineering,0.0,0,0,0,woman,,,,,,,,
864,dawn culpepper,3,2.0,2020,sociology,0.25,1,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
961,sarah kilmer,1,1.0,2020,psychology,0.0,0,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
962,annie heck,1,0.0,2020,sociology,0.0,0,0,0,woman,,,,,,,,
986,steve clark,1,0.0,2020,sociology,0.0,0,0,0,man,,,,,,,,
963,marc lewis,1,0.0,2017,unknown,0.0,0,0,0,man,,,,,,,,
161,nicole t buchanan,1,12.0,2020,psychology,0.536610343061956,26,16,21,woman,87216513.0,Michigan State University,2617467897.0,171100.0,R1,False,False,False
187,isis h settles,1,12.0,2020,psychology,0.4893483709273183,25,11,13,woman,27837315.0,University of Michigan,44098792.0,170976.0,R1,False,False,False
785,kristie dotson,1,12.0,2020,sociology,0.4587301587301587,9,7,3,woman,87216513.0,Michigan State University,2617467897.0,171100.0,R1,False,False,False
868,martinque k jones,1,12.0,2020,psychology,0.6877470355731226,7,12,1,unknown,123534392.0,University of North Texas,392981468.0,227216.0,R1,False,False,False
964,nosheen jawaid khan,1,0.0,2020,political science,0.0,0,0,0,woman,84884186.0,unknown,,,,,,
314,arlene m fiore,1,0.0,2010,unknown,0.5152415538681633,0,0,0,woman,,,,,,,,
956,a staudt,1,0.0,2010,sociology,0.0,0,0,0,unknown,,,,,,,,
965,a m de boer,1,0.0,2010,sociology,1.0,0,0,0,unknown,,,,,,,,
218,t holloway,2,0.0,2010,unknown,0.3559293238192321,1,0,0,woman,,,,,,,,
118,elizabeth long lingo,1,1.0,2019,sociology,0.2478632478632478,2,0,0,woman,,,,,,,,
946,chrysanthe demetry,1,1.0,2019,political science,0.0,1,0,0,man,,,,,,,,
733,jodi obrien,1,0.0,2020,sociology,0.4603174603174603,11,0,2,woman,,,,,,,,
616,kelly m hoffman,1,2.0,2021,psychology,0.2446657183499288,0,0,11,woman,51556381.0,University of Virginia,2123654681.0,234076.0,R1,False,False,False
790,lindsay palmer,1,2.0,2021,sociology,0.2894736842105263,4,0,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False
969,pam f rowland,1,0.0,2020,economics,0.0,1,0,0,woman,,,,,,,,
970,alyssa m kiesow,1,0.0,2020,economics,0.0,1,0,0,woman,,,,,,,,
971,andrea lyn liebl,1,0.0,2020,economics,0.0,1,0,0,woman,,,,,,,,
711,mary emery,1,0.0,2020,sociology,0.1266666666666666,1,0,1,woman,,,,,,,,
532,yisheng peng,1,0.0,2020,psychology,0.871264367816092,0,0,0,unknown,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False
858,peng zhao,1,0.0,2020,psychology,0.7583333333333333,1,0,2,man,592451.0,unknown,,,,,,
199,elizabeth beise,1,0.0,2020,physics,0.8548682429742855,0,0,0,woman,,,,,,,,
660,arelis moore de peralta,2,2.0,2020,psychology,0.2121212121212121,5,0,1,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
967,cynthia m sims,3,2.0,2020,psychology,0.4502923976608187,5,0,1,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
968,angela d carter,3,2.0,2020,psychology,0.7362637362637363,4,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
154,asmeret asefaw berhe,3,27.0,2020,unknown,0.3242563887725178,3,0,3,woman,156087764.0,"University of California, Merced",3156865171.0,445188.0,R2,False,False,False
364,rebecca t barnes,1,14.0,2020,unknown,0.2890350877192982,0,0,0,woman,189774192.0,Colorado College,2445539111.0,126678.0,carnegie,False,False,False
856,blair schneider,2,15.0,2020,political science,0.1268115942028985,1,0,1,man,,,,,,,,
795,donna j dean,1,0.0,2020,psychology,1.0,1,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False
822,cynthia simpson,1,0.0,2020,psychology,1.0,1,0,0,woman,,,,,,,,
551,laura mamo,1,1.0,2020,sociology,0.2342342342342342,16,1,1,woman,,,,,,,,
59,diane harris,1,1.0,2020,psychology,0.0,1,1,0,woman,,,,,,,,
702,sally g pasion,1,1.0,2020,unknown,0.1,0,1,0,woman,,,,,,,,
636,nancy counts gerber,1,1.0,2020,unknown,0.8,0,1,0,woman,,,,,,,,
347,carmen r domingo,1,1.0,2020,biology,0.4708994708994709,0,1,1,woman,,,,,,,,
974,r david rebanal,1,1.0,2020,political science,0.0,0,1,0,unknown,,,,,,,,
763,jessica m walker,1,0.0,2021,psychology,0.2,1,0,0,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
855,yimin he,2,1.0,2020,psychology,0.6153846153846154,0,0,0,unknown,122266389.0,University of Nebraska Omaha,3536273415.0,181394.0,R2,False,False,False
975,a deboer,1,0.0,2011,sociology,0.0,1,0,0,unknown,,,,,,,,
416,v bala chaudhary,1,12.0,2020,biology,0.4861538461538461,0,0,1,unknown,118353179.0,DePaul University,1474924469.0,144740.0,R2,False,False,False
354,carla a zimmerman,1,1.0,2020,psychology,1.0,2,1,1,woman,114312114.0,Colorado State University–Pueblo,3534156330.0,128106.0,carnegie,True,True,False
475,brenda major,1,24.0,2018,psychology,0.7506217958479265,14,0,7,woman,,,,,,,,
485,bruce g link,1,24.0,2018,psychology,0.4132382768746405,17,1,21,man,,,,,,,,
928,alena hofrova,1,0.0,2020,psychology,0.6,2,0,0,woman,,,,,,,,
966,stephen brown,1,0.0,2020,psychology,0.8,2,0,0,man,,,,,,,,
978,kristin k frady,1,0.0,2020,psychology,0.0,0,0,0,woman,,,,,,,,
112,elizabeth wemlinger,1,0.0,2019,political science,0.2051282051282051,6,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False
474,sarah r grant,1,0.0,2019,biology,0.9059233449477352,5,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False
791,andrea dulin,1,0.0,2019,medicine,0.0,0,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False
979,joan lorden,1,0.0,2019,political science,0.0,0,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False
860,laura k nelson,1,1.0,2021,sociology,0.2179487179487179,3,1,1,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False
989,moore de peralta md phd mph med arelis,1,0.0,2020,sociology,0.0,1,0,0,man,,,,,,,,
