NetworkId,AuthorId,FullName,TotalPublications,TotalCitations,FirstYear,gender_only,intersectional,race_ethnicity,AuthorGender,AffiliationId,AffiliationName,org_id,carnegie_id,carnegie_doctoral_type,carnegie_msi,carnegie_hsi,carnegie_hbcu,PrimaryField,AuthorRace
968,3121258550,joan lorden,1,0,2019,0,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False,political science,
606,2504335437,lisa gaines,1,5,2019,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,black
98,1767926371,joanne a smieja,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,white
11,66115545,judith k ockene,1,2,2019,95,2,3,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False,psychology,white
632,2553295380,zarrina h juraqulova,1,2,2019,2,0,0,woman,20577493.0,Denison University,1448468903.0,202523.0,carnegie,False,False,False,sociology,
164,2019688628,tanja hentschel,1,46,2019,2,0,0,woman,62916508.0,Technische Universität München,4037261301.0,,other,False,False,False,psychology,
75,1209151651,stacie furstholloway,2,5,2019,2,1,1,woman,63135867.0,University of Cincinnati,3740284992.0,201885.0,R1,False,False,False,psychology,white
138,1988634141,holly m hutchins,1,6,2019,0,1,0,woman,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,,white
536,2328115742,myra marx ferree,1,9,2019,83,13,4,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False,sociology,white
103,1829742341,elizabeth wemlinger,1,0,2019,6,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False,political science,white
68,694564929,chris francovich,1,0,2019,0,0,0,man,,unknown,,,unknown,False,False,False,sociology,white
109,1899887867,elizabeth long lingo,1,1,2019,2,0,0,woman,,unknown,,,unknown,False,False,False,political science,white
174,2036105666,elizabeth heitman,1,3,2019,0,0,1,woman,867280407.0,University of Texas Southwestern Medical Center,715462718.0,228635.0,carnegie,False,False,False,psychology,
920,2972829356,montana james,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
587,2481301418,samantha c january,1,12,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,,
355,2144021388,nadia e brown,1,1,2019,41,32,23,woman,219193219.0,Purdue University,3208971139.0,243780.0,R1,False,False,False,,
500,2273052812,sable a smith,1,2,2019,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,
4,35950822,nana oseikofi,1,5,2019,7,1,6,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,
360,2145006050,christine a stanley,1,0,2019,8,2,7,woman,,unknown,,,unknown,False,False,False,psychology,black
392,2155798097,christine m shea,1,2,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
530,2310214711,nellie tran,1,2,2019,4,0,6,woman,26538001.0,San Diego State University,3013190093.0,122409.0,R2,True,True,False,psychology,south east asian
929,2976639276,chrysanthe demetry,1,1,2019,1,0,0,man,,unknown,,,unknown,False,False,False,political science,
871,2891198354,o dorian boncoeur,1,3,2019,0,0,0,unknown,162577319.0,University of Texas at Dallas,3136594921.0,228787.0,R1,False,False,False,psychology,
133,1983617293,claudia peus,1,46,2019,5,0,0,woman,62916508.0,Technische Universität München,4037261301.0,,other,False,False,False,psychology,
302,2124484104,orlando c richard,1,3,2019,6,0,14,man,162577319.0,University of Texas at Dallas,3136594921.0,228787.0,R1,False,False,False,psychology,
105,1858413244,ron c mittelhammer,1,2,2019,1,0,1,man,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False,sociology,
905,2958875636,r kyle saunders,1,3,2019,0,0,0,unknown,103163165.0,Florida State University College of Arts and Sciences,1958822159.0,134097.0,R1,False,False,False,psychology,
110,1914484253,daniel s weller,1,0,2019,1,0,0,man,,unknown,,,unknown,False,False,False,sociology,
339,2136913079,rashelle b hayes,1,2,2019,2,0,2,woman,184840846.0,Virginia Commonwealth University,2988816916.0,234030.0,R1,False,False,False,psychology,
708,2616759106,deborah a oneil,1,19,2019,5,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False,sociology,
486,2254228191,deborah blizzard,1,0,2019,3,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,
430,2169233636,deborah h john,1,5,2019,1,0,1,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,white
19,113207831,ellen m broido,1,19,2019,14,0,1,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False,sociology,
161,2014009865,deborah l plummer,1,2,2019,1,0,0,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False,psychology,
874,2897235078,deidre wheaton,2,1,2019,1,3,0,woman,,unknown,,,unknown,False,False,False,sociology,black
892,2916276443,denise s kavin,1,0,2019,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,
463,2222041205,derek r avery,1,3,2019,5,0,20,man,47251452.0,Wake Forest University,2528382103.0,199847.0,R2,False,False,False,psychology,
907,2962971177,roberta e sabin,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
934,2980238526,patricia frankin,1,2,2019,1,0,0,woman,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False,psychology,
890,2913940002,cynthia lopez,1,5,2019,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,
686,2604625488,paula rayman,1,2,2019,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,white
909,2963214449,cathleen mcgrath,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
882,2908720462,kelly k dray,1,12,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,,
910,2963310058,catherine cronin,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
46,266880338,sophie trawalter,2,3,2019,3,4,27,woman,51556381.0,University of Virginia,2123654681.0,234076.0,R1,False,False,False,political science,white
61,436367620,h tuba ozkanhaller,1,5,2019,0,0,0,unknown,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,white
847,2792070638,mary fran t malone,1,2,2019,4,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
908,2963128075,graciela lacueva,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
900,2944027040,gertrude fraser,1,0,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
886,2912992064,sherrice allen,1,12,2019,0,2,0,woman,,unknown,,,unknown,False,False,False,sociology,
932,2979977006,brita dean,1,2,2019,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,white
669,2594552066,francesca manzi,1,6,2019,3,0,0,woman,57206974.0,New York University,1244502711.0,193900.0,R1,False,False,False,psychology,
837,2777001279,maya corneille,1,12,2019,10,4,4,woman,,unknown,,,unknown,False,False,False,sociology,black
901,2944378138,catherine uffman,1,0,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
930,2977757282,megan e murphy,1,7,2019,1,1,0,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False,sociology,
213,2091100358,fehmidah munir,1,28,2019,3,0,0,unknown,143804889.0,Loughborough University,875071542.0,,other,False,False,False,sociology,
80,1244449816,farrah jacquez,1,3,2019,2,2,6,woman,63135867.0,University of Cincinnati,3740284992.0,201885.0,R1,False,False,False,psychology,
869,2861654805,eugene ohu,1,7,2019,0,0,0,man,,unknown,,,unknown,False,False,False,psychology,
941,2995339709,erin winterrowd,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
519,2304282372,caitlin donahue wylie,1,0,2019,2,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
230,2100635818,sarah barnard,1,28,2019,11,0,1,woman,143804889.0,Loughborough University,875071542.0,,other,False,False,False,sociology,
904,2955455167,emily alicia affolter,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
441,2172195012,sarah r grant,1,0,2019,5,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False,political science,
413,2162820826,sara schley,1,0,2019,2,0,1,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,white
493,2262839552,yisheng peng,1,0,2020,0,0,0,unknown,193531525.0,George Washington University,529527708.0,131469.0,R1,False,False,False,psychology,
950,3026150111,stephen brown,1,0,2020,2,0,0,man,,unknown,,,unknown,False,False,False,psychology,
947,2999222845,annie heck,1,0,2020,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
946,2998285453,sarah kilmer,1,1,2020,0,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,psychology,
337,2136700333,rebecca t barnes,1,14,2020,0,0,0,woman,189774192.0,Colorado College,2445539111.0,126678.0,carnegie,False,False,False,political science,white
830,2766458955,peng zhao,1,0,2020,1,0,2,man,165450437.0,Indiana University,1440715359.0,151351.0,R1,False,False,False,psychology,
902,2946749705,alena hofrova,1,0,2020,2,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
173,2032096512,isis h settles,1,12,2020,25,11,13,woman,27837315.0,University of Michigan,44098792.0,170976.0,R1,False,False,False,psychology,
839,2782310129,martinque k jones,1,12,2020,7,12,1,unknown,123534392.0,University of North Texas,392981468.0,227216.0,R1,False,False,False,sociology,
963,3088773166,carmen r domingo,1,1,2020,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
967,3118073725,kristin k frady,1,0,2020,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
836,2775610526,dawn culpepper,3,2,2020,1,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,business,
745,2652518764,kristie dotson,1,12,2020,9,7,3,woman,87216513.0,Michigan State University,2617467897.0,171100.0,R1,False,False,False,sociology,
827,2765142165,yimin he,2,1,2020,0,0,0,unknown,122266389.0,University of Nebraska Omaha,3536273415.0,181394.0,R2,False,False,False,psychology,
956,3042157950,mary emery,1,0,2020,1,0,0,woman,,unknown,,,unknown,False,False,False,economics,
964,3089071465,r david rebanal,1,1,2020,0,1,0,unknown,,unknown,,,unknown,False,False,False,political science,
962,3088679907,nancy counts gerber,1,1,2020,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
791,2706405246,cynthia simpson,1,0,2020,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
513,2297387248,laura mamo,1,1,2020,16,1,1,woman,,unknown,,,unknown,False,False,False,political science,white
613,2512069233,arelis moore de peralta,2,2,2020,5,0,1,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,psychology,latinx
281,2115813021,asia friedman,1,10,2020,2,0,4,woman,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False,sociology,white
141,1990913831,asmeret asefaw berhe,3,27,2020,3,0,3,woman,156087764.0,"University of California, Merced",3156865171.0,445188.0,R2,False,False,False,political science,black
328,2132706809,carla a zimmerman,1,1,2020,2,1,1,woman,114312114.0,Colorado State University–Pueblo,3534156330.0,128106.0,carnegie,True,True,False,psychology,
148,1997556072,nicole t buchanan,1,12,2020,26,16,21,woman,87216513.0,Michigan State University,2617467897.0,171100.0,R1,False,False,False,sociology,
828,2765401259,blair schneider,2,15,2020,1,0,1,man,,unknown,,,unknown,False,False,False,psychology,white
955,3041781355,andrea lyn liebl,1,0,2020,1,0,0,woman,,unknown,,,unknown,False,False,False,economics,
957,3044103672,elizabeth beise,1,0,2020,0,0,0,woman,,unknown,,,unknown,False,False,False,business,
977,3174580622,moore de peralta md phd mph med arelis,1,0,2020,1,0,0,man,,unknown,,,unknown,False,False,False,sociology,
953,3041431814,pam f rowland,1,0,2020,1,0,0,woman,,unknown,,,unknown,False,False,False,economics,
762,2670058981,donna j dean,1,0,2020,1,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,psychology,
959,3088044357,diane harris,1,1,2020,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
961,3088550506,sally g pasion,1,1,2020,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
952,3027098946,angela d carter,3,2,2020,4,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,psychology,
386,2153767116,v bala chaudhary,1,12,2020,0,0,1,unknown,118353179.0,DePaul University,1474924469.0,144740.0,R2,False,False,False,,
954,3041655148,alyssa m kiesow,1,0,2020,1,0,0,woman,,unknown,,,unknown,False,False,False,economics,
951,3026529344,cynthia m sims,3,2,2020,5,0,1,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,psychology,
974,3165561677,steve clark,1,0,2020,0,0,0,man,,unknown,,,unknown,False,False,False,sociology,
232,2100887571,billy m williams,1,14,2020,1,0,0,man,160664669.0,American Geophysical Union,4031135368.0,,other,False,False,False,political science,
716,2620654073,jessica m walker,1,0,2021,1,0,0,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False,psychology,
754,2659928349,lindsay palmer,1,2,2021,4,0,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False,psychology,
832,2768594899,laura k nelson,1,1,2021,3,1,1,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False,psychology,
573,2460414593,kelly m hoffman,1,2,2021,0,0,11,woman,51556381.0,University of Virginia,2123654681.0,234076.0,R1,False,False,False,psychology,
