PublicationId,Doi,PaperTitle,BookTitle,OriginalTitle,Year,Date,JournalId,Volume,Issue,FirstPage,LastPage,CitationCount,ADVANCEtype,JournalName
2040089115.0,10.1097/ACM.0B013E318200561D,do students and authors genders affect evaluations a linguistic analysis of medical student performance evaluations,,Do students' and authors' genders affect evaluations? A linguistic analysis of Medical Student Performance Evaluations.,2011,1/1/11,19793444,86,1,59,66,59,gender_only,academic medicine
2071818443.0,10.1504/IJLC.2006.013912,gender and mentoring of faculty in science and engineering individual and organisational factors,,Gender and mentoring of faculty in science and engineering: individual and organisational factors,2006,1/1/06,21322974,1,4,460,483,4,,international journal of learning and change
2062878466.0,10.1037/A0022953,the impact of the workshop activity for gender equity simulation in the academy wages academic in demonstrating cumulative effects of gender bias,,The Impact of the Workshop Activity for Gender Equity Simulation in the Academy (WAGES-Academic) in Demonstrating Cumulative Effects of Gender Bias,2011,1/1/11,48143771,4,2,120,129,52,,journal of diversity in higher education
188775015.0,10.1007/978-94-6209-604-2_7,mentoring women stem faculty,,Mentoring Women STEM Faculty,2014,1/1/14,,,,147,164,1,,
2565771448.0,,advancing to professor a panel discussion 2011,,ADVANCING to Professor: A Panel Discussion (2011),2011,1/1/11,,,,,,0,,
2496731255.0,10.1037/11706-011,advancing women faculty in science and engineering an effort in institutional transformation,"Gender and occupational outcomes: Longitudinal assessments of individual, social, and cultural influences.",Advancing women faculty in science and engineering: An effort in institutional transformation.,2008,1/1/08,,,,299,322,6,,
2345120315.0,10.1353/JHE.2016.0018,settling in the role of individual and departmental tactics in the development of new faculty networks,,Settling In: The Role of Individual and Departmental Tactics in the Development of New Faculty Networks,2016,10/31/16,71326023,87,4,544,572,9,,the journal of higher education
253939971.0,,women gender and technology,,"Women, gender, and technology",2006,1/1/06,,,,,,47,gender_only,
3016009570.0,10.1111/GWAO.12449,asian women leadership a cross national and cross sector comparison,,"Asian Women Leadership, A Cross‐National and Cross‐Sector Comparison.",2020,4/8/20,172342871,27,6,1501,1504,0,,gender work and organization
2907511551.0,10.2139/SSRN.3225023,gender gaps in perceptions of political science journals,,Gender Gaps in Perceptions of Political Science Journals,2019,6/12/19,2751751161,,,,,1,gender_only,social science research network
2909214061.0,10.1108/EDI-10-2017-0209,institutions developing excellence in academic leadership ideal a partnership to advance gender equity diversity and inclusion in academic stem,,"Institutions Developing Excellence in Academic Leadership (IDEAL): A partnership to advance gender equity, diversity, and inclusion in academic STEM",2019,4/15/19,97033246,38,3,362,381,5,gender_only,equality diversity and inclusion an international journal
66821092.0,,the blue blazer club masculine hegemony in science technology engineering and math fields,,"The Blue Blazer Club: Masculine Hegemony in Science, Technology, Engineering, and Math Fields.",2009,1/1/09,,2009,2,,,5,gender_only,
2039710316.0,10.1037/A0016974,diverse faculty in stem fields attitudes performance and fair treatment,,"Diverse faculty in STEM fields: Attitudes, performance, and fair treatment.",2009,12/1/09,48143771,2,4,195,205,47,gender_only,journal of diversity in higher education
2123168773.0,10.1016/J.RESPOL.2006.08.001,women in interdisciplinary science exploring preferences and consequences,,Women in interdisciplinary science: Exploring preferences and consequences,2007,2/1/07,9731383,36,1,56,75,176,race_ethnicity,research policy
2472940054.0,,initial impacts of an nsf advance it award to rutgers university from the viewpoint of the camden campus,,Initial Impacts of an NSF ADVANCE-IT Award to Rutgers University from the Viewpoint of the Camden Campus,2010,1/1/10,,1057,,43,59,0,gender_only,
2482021899.0,,women and academic science gender status and careers,,"Women and academic science : Gender, status, and careers",2006,1/1/06,,929,,17,28,4,gender_only,
2595602256.0,,connectivity series at rit developing delivering an effective professional development workshop series for women faculty in stem,,Connectivity Series at RIT- Developing & Delivering an Effective Professional Development Workshop Series for Women Faculty in STEM,2016,6/26/16,,,,,,1,,
2472089114.0,,the relationship of personalized and traditional iats with explicit attitude and behavioral measures,,The Relationship of Personalized and Traditional IATs with Explicit Attitude and Behavioral Measures,2011,1/1/11,,,,,,0,,
2073266098.0,10.1109/FIE.2014.7044116,institutional transformation at a large private technical university reporting on the accomplishments of a combined data driven top down and bottom up approach,FIE,Institutional transformation at a large private technical university: Reporting on the accomplishments of a combined data driven top-down and bottom-up approach,2014,10/1/14,,,,1,8,0,,
2617106281.0,,developing best practices for an undergraduate stem summer research program in a government institution through a higher education partnership,,Developing Best Practices for an Undergraduate STEM Summer Research Program in a Government Institution through a Higher Education Partnership,2013,6/23/13,,,,,,3,,
2071410515.0,10.1002/J.2168-9830.2007.TB00920.X,conceptual difficulties experienced by trained engineers learning educational research methods,,Conceptual Difficulties Experienced by Trained Engineers Learning Educational Research Methods,2007,4/1/07,73400788,96,2,91,102,111,,journal of engineering education
1988107442.0,10.1177/0002764209356234,women and men faculty in academic science and engineering social organizational indicators and implications,,Women and Men Faculty in Academic Science and Engineering: Social-Organizational Indicators and Implications:,2010,2/9/10,20589029,53,7,997,1012,86,,american behavioral scientist
1989859713.0,10.1089/JWH.2005.14.471,diversity in academic medicine the stages of change model,,Diversity in academic medicine: the stages of change model.,2005,8/22/05,191117624,14,6,471,475,16,,journal of womens health
2911537593.0,10.1037/E518532013-668,employee responses to discriminatory treatment at work 518532013 668,,Employee responses to discriminatory treatment at work: (518532013-668),2007,1/1/07,,,,,,0,,
2794469300.0,,gender differences in pathways to faculty career satisfaction,,Gender Differences in Pathways to Faculty Career Satisfaction,2017,6/24/17,,,,,,0,,
2797202588.0,10.3390/SOCSCI7040062,gender disparities in faculty rank factors that affect advancement of women scientists at academic medical centers,,Gender Disparities in Faculty Rank: Factors that Affect Advancement of Women Scientists at Academic Medical Centers,2018,4/12/18,48985842,7,4,62,,4,gender_only,the social sciences
2594058811.0,,a characterization of potential women engineering administrators in academia,,A Characterization of Potential Women Engineering Administrators in Academia,2006,1/1/06,2764354457,,,,,0,,women in engineering proactive network
2018148378.0,10.1007/S11199-006-9053-8,assessing readiness for advancing women scientists using the transtheoretical model,Assessing Readiness for Advancing Women Scientists Using the Transtheoretical Model,,2006,,73388012,,,,,21,,sex roles
2169616320.0,10.1002/HRM.20225,breaking barriers and creating inclusiveness lessons of organizational transformation to advance women faculty in academic science and engineering,Breaking barriers and creating inclusiveness: Lessons of organizational transformation to advance women faculty in academic science and engineering,,2008,,134094273,,,,,184,,human resource management
2132550945.0,10.1177/0011000010382459,contending with stereotype threat at work a model of long term responses,Contending With Stereotype Threat at Work: A Model of Long-Term Responses,,2011,,104827148,,,,,86,,the counseling psychologist
2972993385.0,10.5399/OSU/ADVJRNL.1.2.2,the development and evaluation of an advance professional developments series to promote institutional transformation,The Development and Evaluation of an ADVANCE Professional Developments Series to Promote Institutional Transformation,,2019,,,,,,,0,,
2083978779.0,10.1109/FIE.2014.7044011,proven practices that can reduce stereotype threat in engineering education a literature review,Proven practices that can reduce stereotype threat in engineering education: A literature review,FIE,2014,,,,,,,3,,
2137402828.0,10.1177/0306312711435830,the matilda effect in science awards and prizes in the us 1990s and 2000s,"The matilda effect in science: awards and prizes in the US, 1990s and 2000s.",,2012,,68632876,,,,,122,,social studies of science
2102614574.0,10.1037/A0016539,gender and letters of recommendation for academia agentic and communal differences,Gender and letters of recommendation for academia: agentic and communal differences,,2009,,166002381,,,,,250,,journal of applied psychology
3009748544.0,10.1037/DHE0000174,epistemic exclusion scholar ly devaluation that marginalizes faculty of color,Epistemic exclusion: Scholar(ly) devaluation that marginalizes faculty of color.,,2020,,48143771,,,,,12,,journal of diversity in higher education
1993662889.0,10.1187/CBE.12-08-0133,stereotyped investigating gender in introductory science courses,Stereotyped: Investigating Gender in Introductory Science Courses,,2013,,94345546,,,,,42,,cbe life sciences education
2979720927.0,10.1177/0361684319877199,perceived subtle gender bias index development and validation for use in academia,Perceived Subtle Gender Bias Index: Development and Validation for Use in Academia:,,2019,,30211177,,,,,2,,psychology of women quarterly
2363167139.0,,double jeopardy an empirical study with implications for the debates over implicit bias and intersectionality,"Double Jeopardy? An Empirical Study with Implications for the Debates over Implicit Bias and Intersectionality,",,2014,,,,,,,19,,
3138693050.0,10.1177/08912432211000335,from theory to practice and back how the concept of implicit bias was implemented in academe and what this means for gender theories of organizational change,"From Theory to Practice and Back: How the Concept of Implicit Bias was Implemented in Academe, and What this Means for Gender Theories of Organizational Change:",,2021,,113116626,,,,,1,,gender & society
